Id,Rank,Track,Artist,Streams,Week,Album_name,Explicit,Track_number_on_album,Artist_followers,Artist_genres,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Mode,Key,Valence
https://open.spotify.com/track/5mTJcvxRxq3uF5wUjjciDw,194,Lucky Strike,Troye Sivan,3926159,2018-09-07,Bloom,0,9,5564682,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",0.579,0.612,0.6940000000000001,0.0,0.0914,-7.3629999999999995,0.0514,103.031,1,2,0.564
https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,1,I Love It (& Lil Pump),Kanye West,28516766,2018-09-14,I Love It,1,1,13723721,"['chicago rap', 'rap']",0.0114,0.9009999999999999,0.522,0.0,0.259,-8.304,0.33,104.053,1,2,0.32899999999999996
https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,14,Electricity (with Dua Lipa),Silk City,15882221,2018-09-21,Electricity (with Dua Lipa),0,1,66847,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house']",0.0104,0.588,0.67,3.33e-06,0.33799999999999997,-6.439,0.0473,118.15899999999999,1,0,0.505
https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI,82,Ladders,Mac Miller,6867828,2018-09-14,Swimming,1,7,5752250,"['hip hop', 'pittsburgh rap', 'rap']",0.23600000000000002,0.802,0.46299999999999997,0.0053100000000000005,0.105,-8.379,0.162,103.961,1,8,0.29100000000000004
https://open.spotify.com/track/5p7GiBZNL1afJJDUrOA6C8,107,Hurt Feelings,Mac Miller,5845682,2018-09-14,Swimming,1,2,5752250,"['hip hop', 'pittsburgh rap', 'rap']",0.34299999999999997,0.69,0.462,0.00218,0.113,-8.054,0.13,157.655,1,8,0.325
https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR,110,Come Back to Earth,Mac Miller,5713873,2018-09-14,Swimming,0,1,5752250,"['hip hop', 'pittsburgh rap', 'rap']",0.89,0.272,0.23800000000000002,0.00925,0.275,-12.148,0.0349,83.507,0,2,0.11900000000000001
https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH,111,Verleden Tijd,Frenna,5689674,2018-09-14,Verleden Tijd,1,1,457867,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",0.131,0.7709999999999999,0.6609999999999999,5.45e-06,0.114,-6.718,0.0916,104.884,1,10,0.183
https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l,71,RAP DEVIL,Machine Gun Kelly,7492195,2018-09-21,RAP DEVIL,1,1,3378485,"['ohio hip hop', 'pop rap']",0.217,0.895,0.8390000000000001,3e-06,0.239,-4.512,0.22699999999999998,149.951,1,0,0.7559999999999999
https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs,150,What's the Use?,Mac Miller,4664654,2018-09-14,Swimming,1,3,5752250,"['hip hop', 'pittsburgh rap', 'rap']",0.736,0.759,0.49200000000000005,0.009890000000000001,0.107,-10.338,0.12,104.97399999999999,0,1,0.561
https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,113,Trip,Ella Mai,5809899,2018-10-12,Trip,0,1,3520090,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",0.214,0.7170000000000001,0.605,0.0,0.138,-5.68,0.075,81.047,0,11,0.387
https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,34,Leave Me Alone,Flipp Dinero,10692302,2019-01-11,Leave Me Alone,1,1,860960,"['melodic rap', 'pop rap', 'rap', 'trap', 'vapor trap']",0.107,0.792,0.743,0.0,0.183,-2.806,0.0851,150.024,1,7,0.742
https://open.spotify.com/track/1yYzuNd0KRyHVJ3NH8apBt,162,Donald Trump,Mac Miller,4355164,2018-09-14,Blue Slide Park,1,17,5752250,"['hip hop', 'pittsburgh rap', 'rap']",0.128,0.632,0.898,0.0,0.449,-7.364,0.11900000000000001,162.974,0,1,0.797
